timestamp,odom_roll,odom_pitch,odom_yaw,odom_vx,odom_vy,odom_vz,imu_roll,imu_pitch,imu_yaw,filtered_roll,filtered_pitch,filtered_yaw,filtered_vx,filtered_vy,filtered_vz
1752109585.3578568,0.0,0.0,1.737972000634424,0.575383275177171,0.10389430684985014,0.0,-0.8032622626911592,-1.5328711185163568,1.0151768428333066,-3.113422722327619,1.0310459671100338,1.780341390106738,0.23109362326826174,-0.01248033507688073,-0.24253641991924865
1752109585.424489,0.0,0.0,1.7231773382766784,0.45047536808346816,0.06054533699614363,0.0,-0.8033510495481768,-1.532869863343686,1.0152618580702986,-3.1164424636058103,0.9743906347640419,1.7555835278099212,0.2290608113764779,-0.018867884922964255,-0.24951431994903794
1752109585.524489,0.0,0.0,1.707956753279266,0.5517391246623571,0.09566379776741046,0.0,-0.2430541091767082,-1.5334231932594005,0.43775628625866725,-3.124583658432163,0.781109429598377,1.7447160195872649,0.2448319097716375,-0.02390065346439153,-0.25611680926799646
1752109585.657973,0.0,0.0,1.692522551616737,0.5832478859409167,0.10579912792165656,0.0,-0.6626026321424997,-1.536774399112843,0.8423267994014858,-3.119544983905791,0.7472209535192063,1.7359238449813654,0.24739050339715615,-0.02927676313006106,-0.25786181833599364
1752109585.8244762,0.0,0.0,1.6766857957892716,0.6409024146196406,0.12881994107440994,0.0,-1.0877463943605057,-1.537045256091058,1.235408942321488,-3.1010819589495706,0.9426434246466713,1.7295727594014079,0.23911528191618997,-0.03627700573467434,-0.2774648361893961
1752109585.9269652,0.0,0.0,1.660038576543414,0.4830013358005048,0.11346955375512266,0.0,-1.028253439922438,-1.5523508835677995,1.1620211059411854,-3.0969604093739225,0.9725841150441417,1.6911028553808327,0.22788380857897556,-0.04312409259842333,-0.2794943874855508
1752109586.0244856,0.0,0.0,1.64368809637843,0.40831198843107447,0.0993442684005142,0.0,0.8512208732056479,-1.5581157971579416,-0.7385190653799792,-3.1052673905202686,0.6589063358637537,1.6647141658051556,0.24090951650719994,-0.049840019251887135,-0.26109365024655373
1752109586.0599759,0.0,0.0,1.6267664538922029,0.46726782503127723,0.10107488302584385,0.0,0.005649699217912122,-1.5513713509990057,0.09124500641147984,-3.100459749310967,0.6587730322657218,1.6723636579007837,0.24085508037685655,-0.05052897178993913,-0.2622719332386313
1752109586.1590257,0.0,0.0,1.6099453081754116,0.6003971314968995,0.11369086598586746,0.0,0.1385172743800363,-1.5383297138697054,-0.05515796775061718,-3.120296600133598,0.41833687656869095,1.645285439322278,0.2517083928343718,-0.05364981154517879,-0.23234694487230292
1752109586.2578757,0.0,0.0,1.5939492567055855,0.5860565197394567,0.12671442594551122,0.0,0.1386194718384568,-1.5383351254859947,-0.05526767785784451,-3.136470154729201,0.2339056864958846,1.6261288445344937,0.2746419740960443,-0.05724465843527217,-0.21165641663957394
1752109586.4244857,0.0,0.0,1.5785112530015355,0.7225853819456207,0.16394375756264123,0.0,-0.9772205145744604,-1.553662171469474,1.0278421174830392,-3.1329707838658507,0.3551571232590871,1.6133379527594034,0.30239435315120444,-0.06758861438725651,-0.21233315360091357
1752109586.5269885,0.0,0.0,1.5639324884716779,0.4901500948342462,0.10767516930259724,0.0,-0.5259097341984779,-1.5411120330652601,0.5619064412002469,-3.1391938589231563,0.4156050826986166,1.578799560411647,0.30698123805375976,-0.07123014196895855,-0.20051258836308847
1752109586.624504,0.0,0.0,1.5499935521842145,0.611687220158289,0.13439071843986466,0.0,-0.21230186460990047,-1.533251268056804,0.23643238735500516,3.1363723397964343,0.3497961283008429,1.5641016197852944,0.31744506696045516,-0.07455238553644149,-0.19081967924219495
1752109586.6598227,0.0,0.0,1.5366706505554366,0.7269327643893676,0.14763343515170185,0.0,-0.47577569633288896,-1.5457717092672119,0.48340511558551996,3.1383320090484474,0.34957663750101675,1.5692091601299227,0.31823600339862107,-0.07539045980078421,-0.1909722160283144
1752109586.7949784,0.0,0.0,1.523923155339442,0.8607889870839912,0.19832859900832636,0.0,-0.4759457248963101,-1.5457746267042531,0.4835606843739679,3.1391353327715166,0.3926471065585062,1.5487905765114816,0.340510192251688,-0.082074287801348,-0.19135201464367305
1752109586.927975,0.0,0.0,1.5115688113365435,0.5304003632969143,0.12529266845411963,0.0,-0.8623912024242689,-1.5480947865922836,0.8433331936887932,3.1415309277153884,0.5615163132208618,1.5301733672093398,0.35112152033860977,-0.08866738816725167,-0.20459191224514547
1752109587.0299773,0.0,0.0,1.5000129056547526,0.5755269590105311,0.11351381421303158,0.0,-0.5503004954957315,-1.5331183052168977,0.5210545897935912,3.137058696314506,0.5575317239118116,1.5134613423232994,0.3450762434866863,-0.08745075880682476,-0.20102742841539223
1752109587.1257956,0.0,0.0,1.4887273194663613,0.76127855073572,0.17496207719090479,0.0,-0.11906200825854732,-1.527461643667558,0.07993331520543656,3.1376699785333084,0.49987652882677963,1.50011301535645,0.35402963523392733,-0.09129364667280898,-0.20252713345574494
1752109587.2245011,0.0,0.0,1.4782162844556912,0.7281537294619626,0.17407211818156046,0.0,-0.33348849370387457,-1.538382401548251,0.2839714756152001,3.1395930824724676,0.47826497590672506,1.4885678624782896,0.36260147852366903,-0.09537999540686128,-0.2035033405375096
